time	i_C	u_C	i_D	u_D	i_L	u_L
0.29001	1.24419610332	-0.672291656931	1.24419610332	0.	1.24419610332	0.672291656931
0.30001	1.25085669857	-0.659816288925	1.25085669857	0.	1.25085669857	0.659816288925
0.31001	1.2573922091	-0.647274939986	1.2573922091	0.	1.2573922091	0.647274939986
0.32001	1.26380198146	-0.63466886406	1.26380198146	0.	1.26380198146	0.63466886406
0.33001	1.27008537476	-0.621999321655	1.27008537476	0.	1.27008537476	0.621999321655
0.34001	1.27624176055	-0.609267579868	1.27624176055	0.	1.27624176055	0.609267579867
0.35001	1.2822705232	-0.596474911912	1.2822705232	0.	1.2822705232	0.596474911912
0.36001	1.28817105991	-0.583622596861	1.28817105991	0.	1.28817105991	0.583622596861
0.37001	1.29394278065	-0.57071191995	1.29394278065	0.	1.29394278065	0.57071191995
0.38001	1.29958510813	-0.557744172426	1.29958510813	0.	1.29958510813	0.557744172426
0.39001	1.30509747814	-0.544720651027	1.30509747814	0.	1.30509747814	0.544720651027
0.40001	1.31047933954	-0.531642657908	1.31047933954	0.	1.31047933954	0.531642657907
0.41001	1.31573015411	-0.518511500948	1.31573015411	0.	1.31573015411	0.518511500947
0.42001	1.32084939669	-0.505328493414	1.32084939669	0.	1.32084939669	0.505328493415
0.43001	1.32583655544	-0.492094953425	1.32583655544	0.	1.32583655544	0.492094953427
0.44001	1.33069113171	-0.478812204212	1.33069113171	0.	1.33069113171	0.478812204214
0.45001	1.33541263994	-0.465481574236	1.33541263994	0.	1.33541263994	0.465481574236
0.46001	1.34000060797	-0.452104396616	1.34000060797	0.	1.34000060797	0.452104396613
0.47001	1.34445457709	-0.438682008841	1.3444545771	0.	1.34445457709	0.438682008837
0.48001	1.34877410194	-0.425215753112	1.34877410194	0.	1.34877410194	0.425215753112
0.49001	1.35295875045	-0.411706976274	1.35295875045	0.	1.35295875045	0.411706976279
0.50001	1.35700810417	-0.398157029182	1.35700810416	0.	1.35700810416	0.398157029189
0.51001	1.36092175826	-0.384567266583	1.36092175826	0.	1.36092175826	0.384567266585
0.52001	1.36469932133	-0.370939047519	1.36469932134	0.	1.36469932134	0.370939047511
0.53001	1.36834041554	-0.357273735023	1.36834041555	0.	1.36834041555	0.357273735011
0.54001	1.37184467685	-0.343572695456	1.37184467686	0.	1.37184467686	0.343572695448
0.55001	1.37521175493	-0.329837298727	1.37521175492	0.	1.37521175492	0.329837298738
0.56001	1.37844131294	-0.316068918606	1.37844131292	0.	1.37844131292	0.316068918632
0.57001	1.38153302789	-0.302268932019	1.38153302787	0.	1.38153302788	0.302268932032
0.58001	1.38448659071	-0.288438718697	1.38448659072	0.	1.38448659072	0.288438718686
0.59001	1.3873017061	-0.274579661587	1.38730170613	0.	1.38730170612	0.274579661546
0.60001	1.38997809243	-0.260693146863	1.38997809247	0.	1.38997809246	0.260693146824
0.61001	1.3925154821	-0.246780563181	1.39251548208	0.	1.39251548209	0.246780563198
0.62001	1.39491362143	-0.232843301493	1.39491362137	0.	1.39491362139	0.232843301558
0.63001	1.39717227058	-0.218882755568	1.39717227051	0.	1.39717227053	0.218882755644
0.64001	1.39929120354	-0.204900321736	1.39929120354	0.	1.39929120354	0.204900321735
0.65001	1.40127020851	-0.190897398087	1.40127020861	0.	1.40127020858	0.190897397967
0.66001	1.40310908777	-0.176875384644	1.40310908788	0.	1.40310908784	0.176875384517
0.67001	1.40480765733	-0.162835683848	1.40480765736	0.	1.40480765735	0.162835683808
0.68001	1.4063657473	-0.14877969983	1.40636574714	0.	1.40636574719	0.14877970001
0.69001	1.40778320184	-0.13470883787	1.40778320158	0.	1.40778320166	0.134708838168
0.70001	1.4090598791	-0.12062450494	1.40905987903	0.	1.40905987906	0.120624505013
0.71001	1.41019565145	-0.106528109793	1.41019565165	0.	1.41019565159	0.106528109558
0.72001	1.41119040537	-0.0924210621089	1.41119040581	0.	1.41119040567	0.0924210616032
0.73001	1.41204404174	-0.0783047722241	1.41204404204	0.	1.41204404194	0.0783047718817
0.74001	1.41275647528	-0.0641806517764	1.41275647494	0.	1.41275647504	0.0641806521703
0.75001	1.41332763411	-0.0500501135273	1.41332763336	0.	1.4133276336	0.0500501143801
0.76001	1.41375746097	-0.0359145704042	1.41375746034	0.	1.41375746054	0.0359145711251
0.77001	1.41404591275	-0.0217754356071	1.41404591309	0.	1.41404591299	0.0217754352125
0.78001	1.4141929612	-0.00763412319011	1.41419296244	0.	1.41419296206	0.00763412177196
0.79001	1.41419859291	0.00650795257939	1.41419859303	0.	1.41419859299	-0.00650795271945
0.80001	1.41406280579	0.0206493775596	1.41406280501	0.	1.41406280525	-0.0206493766661
0.81001	1.41378561261	0.0347887375173	1.41378561226	0.	1.41378561237	-0.0347887371282
0.82001	1.41336704206	0.0489246185745	1.4133670421	0.	1.4133670421	-0.0489246186235
0.83001	1.41280713596	0.0630556071819	1.41280713644	0.	1.41280713629	-0.063055607728
0.84001	1.41210595066	0.0771802902355	1.41210595105	0.	1.41210595092	-0.0771802906717
0.85001	1.41126355665	0.0912972553294	1.41126355593	0.	1.41126355614	-0.0912972545038
0.86001	1.41028003675	0.105405090805	1.41028003595	0.	1.41028003619	-0.105405089893
0.87001	1.40915548918	0.119502385911	1.40915548951	0.	1.40915548942	-0.119502386303
0.88001	1.40789002716	0.133587730918	1.40789002872	0.	1.40789002827	-0.133587732722
0.89001	1.40648377767	0.147659717269	1.40648377992	0.	1.40648377927	-0.147659719865
0.90001	1.40493688271	0.1617169377	1.40493688311	0.	1.40493688299	-0.161716938153
0.91001	1.40324949444	0.175757986641	1.40324949411	0.	1.40324949419	-0.175757986252
0.92001	1.40142178226	0.18978145996	1.40142178136	0.	1.40142178161	-0.189781458909
0.93001	1.39945392876	0.203785955339	1.39945392778	0.	1.39945392805	-0.203785954192
0.94001	1.39734613049	0.217770072349	1.39734613028	0.	1.39734613034	-0.217770072103
0.95001	1.39509859929	0.231732412469	1.395098599	0.	1.39509859909	-0.231732412136
0.96001	1.39271155935	0.245671579514	1.39271155906	0.	1.39271155915	-0.245671579195
0.97001	1.39018524936	0.259586179556	1.39018524923	0.	1.39018524927	-0.259586179402
0.98001	1.38751992201	0.273474821169	1.38751992199	0.	1.38751992199	-0.273474821146
0.99001	1.38471584389	0.287336115492	1.3847158439	0.	1.38471584391	-0.287336115516
1.00001	1.38177329555	0.301168676414	1.3817732954	0.	1.38177329547	-0.301168676264
1.01001	1.37869257109	0.314971120694	1.37869257072	0.	1.37869257088	-0.314971120306
1.02001	1.37547397838	0.328742068107	1.37547397795	0.	1.37547397813	-0.328742067655
1.03001	1.37211783934	0.342480141606	1.37211783899	0.	1.37211783913	-0.342480141225
1.04001	1.36862448958	0.356183967414	1.36862448946	0.	1.3686244895	-0.356183967281
1.05001	1.36499427851	0.369852175103	1.36499427853	0.	1.3649942785	-0.369852175111
1.06001	1.36122756914	0.383483397905	1.36122756927	0.	1.36122756919	-0.383483398024
1.07001	1.35732473823	0.397076272717	1.35732473835	0.	1.3573247383	-0.397076272839
1.08001	1.3532861759	0.410629440242	1.35328617607	0.	1.353286176	-0.41062944043
1.09001	1.3491122861	0.424141545179	1.34911228635	0.	1.34911228624	-0.424141545439
1.10001	1.3448034863	0.437611236327	1.34480348665	0.	1.34480348647	-0.437611236674
1.11001	1.34036020733	0.451037166718	1.34036020774	0.	1.34036020751	-0.451037167105
1.12001	1.33578289351	0.464417993763	1.33578289383	0.	1.33578289365	-0.464417994064
1.13001	1.33107200266	0.47775237939	1.33107200271	0.	1.3310720027	-0.477752379455
1.14001	1.32622800584	0.491038990171	1.32622800549	0.	1.32622800575	-0.491038989885
1.15001	1.32125138722	0.504276497445	1.32125138676	0.	1.32125138708	-0.504276497058
1.16001	1.31614264446	0.51746357749	1.31614264427	0.	1.31614264438	-0.517463577316
1.17001	1.31090228834	0.530598911629	1.31090228909	0.	1.31090228854	-0.530598912239
1.18001	1.30553084313	0.543681186285	1.3055308444	0.	1.30553084348	-0.543681187328
1.19001	1.30002884596	0.556709093274	1.3000288474	0.	1.30002884636	-0.556709094469
1.20001	1.29439684713	0.569681329831	1.29439684797	0.	1.29439684737	-0.569681330532
1.21001	1.28863540969	0.582596598726	1.28863540968	0.	1.2886354097	-0.582596598731
1.22001	1.28274510961	0.595453608432	1.28274510908	0.	1.28274510948	-0.595453608006
1.23001	1.27672653601	0.608251073283	1.27672653527	0.	1.27672653581	-0.608251072675
1.24001	1.27058029073	0.620987713544	1.27058029022	0.	1.27058029058	-0.620987713119
1.25001	1.26430698842	0.63366225553	1.26430698799	0.	1.26430698828	-0.633662255157
1.26001	1.25790725643	0.646273431821	1.25790725628	0.	1.25790725637	-0.64627343168
1.27001	1.2513817348	0.658819981327	1.25138173513	0.	1.25138173489	-0.6588199816
1.28001	1.24473107607	0.671300649367	1.24473107674	0.	1.24473107625	-0.671300649915
1.29001	1.23795594544	0.683714187914	1.23795594613	0.	1.23795594561	-0.683714188467
1.30001	1.23105702058	0.696059355648	1.2310570206	0.	1.23105702054	-0.696059355626
1.31001	1.22403499112	0.708334918027	1.22403499035	0.	1.22403499083	-0.708334917337
1.32001	1.21689055901	0.720539647485	1.21689055785	0.	1.2168905586	-0.720539646469
1.33001	1.20962443865	0.732672323581	1.20962443763	0.	1.20962443831	-0.732672322694
1.34001	1.20223735662	0.744731733054	1.20223735632	0.	1.20223735653	-0.744731732804
1.35001	1.19473005193	0.756716669949	1.19473005201	0.	1.19473005198	-0.756716670033
1.36001	1.18710327522	0.768625935803	1.18710327563	0.	1.18710327538	-0.768625936174
1.37001	1.17935778928	0.780458339719	1.17935778974	0.	1.17935778943	-0.780458340113
1.38001	1.17149436841	0.792212698411	1.17149436901	0.	1.17149436858	-0.792212698915
1.39001	1.16351379913	0.80388783649	1.16351379964	0.	1.16351379926	-0.803887836908
