time P_D P_L P_R P_V P_{tot}
4.517590264289999880e+00 -5.086419088510151729e-85 1.366232347197621234e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.527590264289999666e+00 -5.086419088510151729e-85 1.329392819229774081e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.537590264290000341e+00 -5.086419088510151729e-85 1.292553291257320876e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.547590264290000128e+00 -5.086419088510151729e-85 1.255713763289473722e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.557590264289999915e+00 -5.086419088510151729e-85 1.218874235317020269e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.567590264289999702e+00 -5.086419088510151729e-85 1.182034707349173115e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.577590264290000377e+00 -5.086419088510151729e-85 1.145195179376719910e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.587590264290000164e+00 -5.086419088510151729e-85 1.108355651404266581e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.597590264289999951e+00 -5.086419088510151729e-85 1.071516123436419551e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.607590264289999737e+00 -5.086419088510151729e-85 1.034676595463966222e-249 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.617590264290000412e+00 -5.086419088510151729e-85 9.978370674961190678e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.627590264290000199e+00 -5.086419088510151729e-85 9.609975395236658627e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.637590264289999986e+00 -5.086419088510151729e-85 9.241580115558187089e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.647590264289999773e+00 -5.086419088510151729e-85 8.873184835833653798e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.657590264289999560e+00 -5.086419088510151729e-85 8.504789556155182259e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.667590264290000235e+00 -5.086419088510151729e-85 8.136394276430650209e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.677590264290000022e+00 -5.086419088510151729e-85 7.767998996752178671e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.687590264289999809e+00 -5.086419088510151729e-85 7.399603717027645379e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.697590264289999595e+00 -5.086419088510151729e-85 7.031208437349173841e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.707590264290000270e+00 -5.086419088510151729e-85 6.662813157624640550e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.717590264290000057e+00 -5.086419088510151729e-85 6.294417877946170252e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.727590264289999844e+00 -5.086419088510151729e-85 5.926022598221636961e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.737590264289999631e+00 -5.086419088510151729e-85 5.557627318497103670e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.747590264290000306e+00 -5.086419088510151729e-85 5.189232038818632752e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.757590264290000093e+00 -5.086419088510151729e-85 4.820836759094100081e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.767590264289999880e+00 -5.086419088510151729e-85 4.452441479406415820e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.777590264289999666e+00 -5.086419088510151729e-85 4.084046199704914025e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.787590264290000341e+00 -5.086419088510151729e-85 3.715650920003412231e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.797590264290000128e+00 -5.086419088510151729e-85 3.347255640297303765e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.807590264289999915e+00 -5.086419088510151729e-85 2.978860360595801970e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.817590264289999702e+00 -5.086419088510151729e-85 2.610465080894299556e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.827590264290000377e+00 -5.086419088510151729e-85 2.242069801188191090e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.837590264290000164e+00 -5.086419088510151729e-85 1.873674521486688985e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.847590264289999951e+00 -5.086419088510151729e-85 1.505279241785187191e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.857590264289999737e+00 -5.086419088510151729e-85 1.136883962079078725e-250 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.867590264290000412e+00 -5.086419088510151729e-85 7.684886823775766201e-251 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.877590264290000199e+00 -5.086419088510151729e-85 4.000934026751532742e-251 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.887590264289999986e+00 -5.086419088510151729e-85 3.169812297194689365e-252 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.897590264289999773e+00 -5.086419088510151729e-85 -1.671539119368833313e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.907590264289999560e+00 -5.086419088510151729e-85 -1.655179082504823167e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.917590264290000235e+00 -5.086419088510151729e-85 -1.638819045636206822e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.927590264290000022e+00 -5.086419088510151729e-85 -1.622459008767590257e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.937590264289999809e+00 -5.086419088510151729e-85 -1.606098971898973913e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.947590264289999595e+00 -5.086419088510151729e-85 -1.589738935030357568e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.957590264290000270e+00 -5.086419088510151729e-85 -1.573378898166347422e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.967590264290000057e+00 -5.086419088510151729e-85 -1.557018861297731078e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.977590264289999844e+00 -5.086419088510151729e-85 -1.540658824429114513e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.987590264289999631e+00 -5.086419088510151729e-85 -1.524298787560498388e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
4.997590264290000306e+00 -5.086419088510151729e-85 -1.507938750696488242e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.007590264290000093e+00 -5.086419088510151729e-85 -1.491578713827871677e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.017590264289999880e+00 -5.086419088510151729e-85 -1.475218676959255333e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.027590264289999666e+00 -5.086419088510151729e-85 -1.458858640090638768e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.037590264290000341e+00 -5.086419088510151729e-85 -1.442498603222022643e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.047590264290000128e+00 -5.086419088510151729e-85 -1.426138566358012497e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.057590264289999915e+00 -5.086419088510151729e-85 -1.409778529489395932e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.067590264289999702e+00 -5.086419088510151729e-85 -1.393418492620779588e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.077590264290000377e+00 -5.086419088510151729e-85 -1.377058455752163243e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.087590264290000164e+00 -5.086419088510151729e-85 -1.360698418888152877e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.097590264289999951e+00 -5.086419088510151729e-85 -1.344338382019536752e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.107590264289999737e+00 -5.086419088510151729e-85 -1.327978345150920187e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.117590264290000412e+00 -5.086419088510151729e-85 -1.311618308282303843e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.127590264290000199e+00 -5.086419088510151729e-85 -1.295258271413687498e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.137590264289999986e+00 -5.086419088510151729e-85 -1.278898234549677352e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.147590264289999773e+00 -5.086419088510151729e-85 -1.262538197681061007e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.157590264289999560e+00 -5.086419088510151729e-85 -1.246178160812444443e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.167590264290000235e+00 -5.086419088510151729e-85 -1.229818123943828098e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.177590264290000022e+00 -5.086419088510151729e-85 -1.213458087079817952e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.187590264289999809e+00 -5.086419088510151729e-85 -1.197098050211201607e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.197590264289999595e+00 -5.086419088510151729e-85 -1.180738013342585263e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.207590264290000270e+00 -5.086419088510151729e-85 -1.164377976473968918e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.217590264290000057e+00 -5.086419088510151729e-85 -1.148017939605352573e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.227590264289999844e+00 -5.086419088510151729e-85 -1.131657902741342427e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.237590264289999631e+00 -5.086419088510151729e-85 -1.115297865872725862e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.247590264290000306e+00 -5.086419088510151729e-85 -1.098937829004109518e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.257590264290000093e+00 -5.086419088510151729e-85 -1.082577792135493173e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.267590264289999880e+00 -5.086419088510151729e-85 -1.066217755271483027e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.277590264289999666e+00 -5.086419088510151729e-85 -1.049857718402866682e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.287590264290000341e+00 -5.086419088510151729e-85 -1.033497681534250338e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.297590264290000128e+00 -5.086419088510151729e-85 -1.017137644665633773e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.307590264289999915e+00 -5.086419088510151729e-85 -1.000777607801623627e-264 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.317590264289999702e+00 -5.086419088510151729e-85 -9.844175709330071718e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.327590264290000377e+00 -5.086419088510151729e-85 -9.680575340643909374e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.337590264290000164e+00 -5.086419088510151729e-85 -9.516974971957744826e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.347590264289999951e+00 -5.086419088510151729e-85 -9.353374603271581380e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.357590264289999737e+00 -5.086419088510151729e-85 -9.189774234631478817e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.367590264290000412e+00 -5.086419088510151729e-85 -9.026173865945316473e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.377590264290000199e+00 -5.086419088510151729e-85 -8.862573497259151925e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.387590264289999986e+00 -5.086419088510151729e-85 -8.698973128572988479e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.397590264289999773e+00 -5.086419088510151729e-85 -8.535372759932885916e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.407590264289999560e+00 -5.086419088510151729e-85 -8.371772391246722470e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.417590264290000235e+00 -5.086419088510151729e-85 -8.208172022560557922e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.427590264290000022e+00 -5.086419088510151729e-85 -8.044571653874395578e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.437590264289999809e+00 -5.086419088510151729e-85 -7.880971285188232132e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.447590264289999595e+00 -5.086419088510151729e-85 -7.717370916548128467e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.457590264290000270e+00 -5.086419088510151729e-85 -7.553770547861965021e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.467590264290000057e+00 -5.086419088510151729e-85 -7.390170179175802676e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.477590264289999844e+00 -5.086419088510151729e-85 -7.226569810489638129e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.487590264289999631e+00 -5.086419088510151729e-85 -7.062969441849535566e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.497590264290000306e+00 -5.086419088510151729e-85 -6.899369073163372120e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.507590264290000093e+00 -5.086419088510151729e-85 -6.735768704477208673e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.517590264289999880e+00 -5.086419088510151729e-85 -6.572168335791045227e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.527590264289999666e+00 -5.086419088510151729e-85 -6.408567967104881781e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.537590264290000341e+00 -5.086419088510151729e-85 -6.244967598464779218e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.547590264290000128e+00 -5.086419088510151729e-85 -6.081367229778615772e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.557590264289999915e+00 -5.086419088510151729e-85 -5.917766861092452326e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.567590264289999702e+00 -5.086419088510151729e-85 -5.754166492406287778e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.577590264290000377e+00 -5.086419088510151729e-85 -5.590566123766186317e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.587590264290000164e+00 -5.086419088510151729e-85 -5.426965755080022871e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.597590264289999951e+00 -5.086419088510151729e-85 -5.263365386393858323e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.607590264289999737e+00 -5.086419088510151729e-85 -5.099765017707694877e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.617590264290000412e+00 -5.086419088510151729e-85 -4.936164649021530329e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.627590264290000199e+00 -5.086419088510151729e-85 -4.772564280381428868e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.637590264289999986e+00 -5.086419088510151729e-85 -4.608963911695265422e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.647590264289999773e+00 -5.086419088510151729e-85 -4.445363543013708064e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.657590264289999560e+00 -5.086419088510151729e-85 -4.281763174341362883e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.667590264290000235e+00 -5.086419088510151729e-85 -4.118162805664411063e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.677590264290000022e+00 -5.086419088510151729e-85 -3.954562436987459242e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.687590264289999809e+00 -5.086419088510151729e-85 -3.790962068310507973e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.697590264289999595e+00 -5.086419088510151729e-85 -3.627361699638162792e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.707590264290000270e+00 -5.086419088510151729e-85 -3.463761330961211522e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.717590264290000057e+00 -5.086419088510151729e-85 -3.300160962284260253e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.727590264289999844e+00 -5.086419088510151729e-85 -3.136560593607308432e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.737590264289999631e+00 -5.086419088510151729e-85 -2.972960224934963251e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.747590264290000306e+00 -5.086419088510151729e-85 -2.809359856258011982e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.757590264290000093e+00 -5.086419088510151729e-85 -2.645759487581060712e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.767590264289999880e+00 -5.086419088510151729e-85 -2.482159118904108892e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.777590264289999666e+00 -5.086419088510151729e-85 -2.318558750231763986e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.787590264290000341e+00 -5.086419088510151729e-85 -2.154958381554812717e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.797590264290000128e+00 -5.086419088510151729e-85 -1.991358012877861172e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.807590264289999915e+00 -5.086419088510151729e-85 -1.827757644200909902e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.817590264289999702e+00 -5.086419088510151729e-85 -1.664157275528564721e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.827590264290000377e+00 -5.086419088510151729e-85 -1.500556906851613176e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.837590264290000164e+00 -5.086419088510151729e-85 -1.336956538174661631e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.847590264289999951e+00 -5.086419088510151729e-85 -1.173356169497710500e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.857590264289999737e+00 -5.086419088510151729e-85 -1.009755800825365181e-265 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.867590264290000412e+00 -5.086419088510151729e-85 -8.461554321484137737e-266 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.877590264290000199e+00 -5.086419088510151729e-85 -6.825550634714625042e-266 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.887590264289999986e+00 -5.086419088510151729e-85 -5.189546947945110282e-266 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.897590264289999773e+00 -5.086419088510151729e-85 -3.553543261203233566e-266 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.907590264289999560e+00 -5.086419088510151729e-85 -1.917539574442931602e-266 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.917590264290000235e+00 -5.086419088510151729e-85 -2.815358876867755167e-267 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.927590264290000022e+00 -5.086419088510151729e-85 -9.605836966826865784e-282 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.937590264289999809e+00 -5.086419088510151729e-85 -2.120831633387585635e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.947590264289999595e+00 -5.086419088510151729e-85 -3.281079570097091134e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.957590264290000270e+00 -5.086419088510151729e-85 -4.441327506806596328e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.967590264290000057e+00 -5.086419088510151729e-85 -5.601575443502281886e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.977590264289999844e+00 -5.086419088510151729e-85 -6.761823380221000578e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.987590264289999631e+00 -5.086419088510151729e-85 -7.922071316939718048e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
5.997590264290000306e+00 -5.086419088510151729e-85 -9.082319253658435517e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 -5.086419088510151729e-85 -9.361908341888536985e-281 5.086419088510151729e-85 0.000000000000000000e+00 0.000000000000000000e+00
